customer_id,customer_name,region,customer_segment,signup_date,total_orders,customer_value
C13113,Customer_3114,Chennai,Standard,2025-03-07,10,16263.96
C13114,Customer_3115,Bangalore,Basic,2023-01-10,7,15570.17
C13115,Customer_3116,Mumbai,Standard,2024-03-15,7,13516.16
C13116,Customer_3117,Bangalore,Standard,2024-02-26,13,22293.1
C13117,Customer_3118,Bangalore,Basic,2024-07-24,8,8189.71
C13118,Customer_3119,Mumbai,Standard,2023-05-09,6,4345.01
C13119,Customer_3120,Delhi,Standard,2026-03-28,6,17512.67
C13120,Customer_3121,Kolkata, Premium ,2023-07-28,6,14056.92
C13121,Customer_3122,Hyderabad,Standard,2026-01-04,7,10958.32
C13122,Customer_3123,Bangalore,Standard,2024-01-18,13,11622.26
C13123,Customer_3124,Hyderabad,Basic,2025-01-19,6,12837.55
C13124,Customer_3125,Chennai,Premium,2024-10-29,12,18742.65
C13125,Customer_3126,Mumbai,Standard,2024-02-08,6,10629.34
C13126,Customer_3127,Hyderabad,Standard,2025-07-26,8,12013.04
C13127,Customer_3128,Mumbai,Standard,2023-08-22,9,8100.88
C13128,Customer_3129, Hyderabad ,Standard,2024-06-21,13,16469.4
C13129,Customer_3130,KOLKATA,Basic,2025-09-29,9,9436.83
C13130,Customer_3131,Kolkata, ,2025-12-16,7,8951.55
C13131,Customer_3132,Kolkata,Basic,2026-08-01,6,14054.59
C13132,Customer_3133,Kolkata,Premium,2024-10-03,7,9844.44
C13133,Customer_3134,Kolkata,Premium,2026-05-07,7,11407.1
C13134,Customer_3135,Kolkata,Standard,2025-03-06,12,10003.76
C13135,Customer_3136,Mumbai,Premium,2026-06-05,7,9603.62
C13136,Customer_3137,Bangalore,Standard,2025-03-14,14,5759.32
C13137,Customer_3138,Hyderabad,Premium,2026-04-17,10,14242.98
C13138,Customer_3139,Kolkata,Basic,2023-08-22,8,6923.64
C13139,Customer_3140,Mumbai,Premium,2024-12-13,6,17321.65
C13140,Customer_3141,Mumbai,Basic,2024-12-21,11,23744.88
C13141,Customer_3142,Mumbai,Premium,2025-07-26,9,18674.68
C13142,Customer_3143,Bangalore,Basic,2026-06-18,10,12588.6
C13143,Customer_3144,Hyderabad,Basic,2023-12-20,15,7103.89
C13144,Customer_3145,Bangalore,Premium,2024-09-01,13,12372.03
C13145,Customer_3146,Delhi,Basic,2026-06-12,9,17147.93
C13146,Customer_3147,Pune,Standard,2026-04-23,8,18877.95
C13147,Customer_3148,Mumbai,Basic,2023-06-23,8,14127.28
C13148,Customer_3149,,Standard,2023-10-02,5,6482.11
C13149,Customer_3150,Chennai,Standard,2024-10-03,11,5917.22
C13150,Customer_3151,Kolkata,Basic,2023-08-30,8,7732.84
C13151,Customer_3152,Pune,,2024-05-03,8,10443.8
C13152,Customer_3153,Kolkata,Premium,2024-09-17,8,9649.61
C13153,Customer_3154,Bangalore,Basic,2023-08-28,4,10915.78
C13154,Customer_3155,Pune,Standard,2024-01-10,7,2807.28
C13155,Customer_3156,Hyderabad,Standard,2025-02-03,4,9237.27
C13156,Customer_3157,Delhi,Premium,2023-10-17,9,11745.52
C13157,Customer_3158,Hyderabad,Standard,2025-11-12,2,26697.54
C13158,Customer_3159,bangalore,Basic,2025-03-06,8,10423.71
C13159,Customer_3160,Kolkata,Standard,2025-05-06,10,11050.33
C13160,Customer_3161,Pune,Standard,2026-05-06,9,12863.32
C13161,Customer_3162,Hyderabad,Standard,2023-10-10,10,13754.84
C13162,Customer_3163,Hyderabad,Basic,2026-03-23,4,11844.86
C13163,Customer_3164,Kolkata,Standard,2025-02-24,7,19102.61
C13164,Customer_3165,Pune,Standard,2025-05-16,8,14377.67
C13165,Customer_3166,Delhi,Basic,2024-01-16,7,2903.55
C13166,Customer_3167,Kolkata,Standard,2025-09-23,8,6220.24
C13167,Customer_3168,Hyderabad,Premium,2026-07-25,8,7865.86
C13168,Customer_3169,Delhi,Premium,2026-01-05,4,11537.37
C13169,Customer_3170,Delhi,Standard,2026-08-14,13,13570.22
C13170,Customer_3171,Kolkata,Standard,2023-12-21,8,9879.86
C13171,Customer_3172,Hyderabad,Standard,2026-02-10,3,26640.36
C13172,Customer_3173,Bangalore,Basic,2023-12-08,11,16918.67
C13173,Customer_3174,,Premium,2025-09-29,5,10262.96
C13174,Customer_3175,Mumbai,BASIC,2024-08-14,6,7638.27
C13175,Customer_3176,Pune,Standard,2023-10-15,7,9593.04
C13176,Customer_3177,Chennai,Basic,2024-01-19,8,22805.31
C13177,Customer_3178,Bangalore,BASIC,2024-10-06,8,23128.22
C13178,Customer_3179,,Premium,2025-07-12,7,10561.42
C13179,Customer_3180,Bangalore,Standard,2026-06-22,11,22080.32
C13180,Customer_3181,Pune,Premium,2023-04-20,3,7914.42
C13181,Customer_3182,,Basic,2025-01-05,10,14426.56
C13182,Customer_3183,Pune,Basic,2023-01-20,6,7876.98
C13183,Customer_3184,Delhi,Standard,2025-09-19,8,13636.45
C13184,Customer_3185,Bangalore,Standard,2023-10-07,9,14368.84
C13185,Customer_3186,Delhi,Standard,2024-02-04,9,13441.79
C13186,Customer_3187,Delhi,Basic,2025-02-25,8,20482.75
C13187,Customer_3188,Mumbai,Standard,2026-02-24,4,9777.84
C13188,Customer_3189,Hyderabad,Standard,2025-11-01,6,14319.56
C13189,Customer_3190,Hyderabad,Standard,2026-08-30,5,17736.26
C13190,Customer_3191,Chennai,Premium,2025-10-10,5,7698.6
C13191,Customer_3192,Chennai,Basic,2025-04-17,5,12311.28
C13192,Customer_3193,Mumbai,Premium,2025-10-04,7,11353.47
C13193,Customer_3194,Chennai, Standard ,2025-05-01,7,24357.08
C13194,Customer_3195,Pune,Premium,2025-06-28,9,15119.84
C13195,Customer_3196,Bangalore,Standard,2025-09-27,9,2899.45
C13196,Customer_3197,Kolkata,Standard,2023-12-09,4,11565.79
C13197,Customer_3198, ,Basic,2023-06-19,8,12280.52
C13198,Customer_3199,Kolkata,basic,2026-03-03,12,16360.14
C13199,Customer_3200,Kolkata,Standard,2023-03-05,9,13937.24
C13200,Customer_3201,Mumbai,Premium,2024-03-27,7,16349.0
C13201,Customer_3202,Pune,Basic,2024-08-21,5,6635.33
C13202,Customer_3203,Mumbai,Standard,2023-03-08,12,5338.07
C13203,Customer_3204,Delhi,Premium,2024-07-16,3,7574.87
C13204,Customer_3205,Kolkata,Basic,2024-04-05,9,18012.41
C13205,Customer_3206,Bangalore,,2026-01-06,8,22456.99
C13206,Customer_3207,Chennai,Basic,2024-08-14,10,7070.58
C13207,Customer_3208,Bangalore,Basic,2023-12-11,10,8002.85
C13208,Customer_3209,Chennai,Basic,2025-07-25,12,25465.24
C13209,Customer_3210,Kolkata,Premium,2026-03-04,7,10357.92
C13210,Customer_3211,Kolkata,Premium,2025-10-11,2,23953.46
C13211,Customer_3212,Kolkata,Standard,2026-01-30,7,4980.01
C13212,Customer_3213,Mumbai,Standard,2025-11-12,11,14208.47
C13213,Customer_3214,Pune,Standard,2023-08-20,9,13733.88
C13214,Customer_3215,Chennai,Standard,2026-03-18,5,19092.14
C13215,Customer_3216, ,Standard,2023-08-22,10,17686.56
C13216,Customer_3217,Mumbai,Standard,2024-07-02,4,7700.04
C13217,Customer_3218,Mumbai,Premium,2026-01-17,12,8095.19
C13218,Customer_3219, Hyderabad ,Standard,2025-01-21,6,13997.92
C13219,Customer_3220,Bangalore,Standard,2026-01-15,5,10608.31
C13220,Customer_3221,Bangalore,Basic,2023-03-27,11,17156.08
C13221,Customer_3222,Delhi,Premium,2025-06-22,6,9085.54
C13222,Customer_3223,Mumbai,Standard,2026-01-23,6,5133.54
C13223,Customer_3224,Chennai,Basic,2024-03-23,9,11271.13
C13224,Customer_3225,Hyderabad,Standard,2025-05-20,10,17910.66
C13225,Customer_3226,Hyderabad,Premium,2023-07-29,8,12079.61
C13226,Customer_3227,Pune,Standard,2026-08-31,9,10149.12
C13227,Customer_3228,Bangalore,Standard,2024-05-21,6,13664.89
C13228,Customer_3229,Mumbai,Basic,2024-09-01,12,19256.03
C13229,Customer_3230,Delhi,premium,2023-03-08,11,6156.39
C13230,Customer_3231,Mumbai,Standard,2025-07-10,6,7382.38
C13231,Customer_3232,Pune,Premium,2024-06-22,11,10748.88
C13232,Customer_3233,Kolkata,Standard,2024-12-14,12,5495.7
C13233,Customer_3234,Mumbai,STANDARD,2023-06-28,13,8179.22
C13234,Customer_3235,Pune,Standard,2025-06-18,3,12583.95
C13235,Customer_3236,Kolkata,Standard,2023-08-29,13,11361.98
C13236,Customer_3237,Kolkata,Premium,2024-04-30,4,9801.61
C13237,Customer_3238,Delhi,Standard,2024-03-05,5,17602.18
C13238,Customer_3239,Chennai,Standard,2026-04-19,1,6181.93
C13239,Customer_3240,Bangalore,Standard,2024-12-19,8,21472.29
C13240,Customer_3241,Mumbai,Basic,2026-06-03,6,11221.74
C13241,Customer_3242,Kolkata,Standard,2026-07-19,3,10447.15
C13242,Customer_3243,Mumbai,Standard,2025-05-26,14,3503.11
C13243,Customer_3244,Chennai,Premium,2023-12-06,9,6381.52
C13244,Customer_3245,Bangalore,Standard,2026-06-15,8,4761.79
C13245,Customer_3246,Chennai,Basic,2023-10-13,8,10816.56
C13246,Customer_3247,,Standard,2024-02-28,7,13534.8
C13247,Customer_3248,Hyderabad,Basic,2024-02-28,4,16342.84
C13248,Customer_3249,Bangalore,Standard,2023-05-02,8,11906.72
C13249,Customer_3250,Delhi,Basic,2026-03-13,7,22107.41
C13250,Customer_3251,Chennai,Premium,2024-12-19,6,10526.73
C13251,Customer_3252,Kolkata,Basic,2025-12-26,5,6991.34
C13252,Customer_3253,Hyderabad,Standard,2024-07-29,10,15209.73
C13253,Customer_3254,Delhi,Standard,2026-05-07,7,3176.05
C13254,Customer_3255, Mumbai ,Standard,2026-01-08,6,21680.91
C13255,Customer_3256, ,Standard,2023-12-11,5,11603.75
C13256,Customer_3257,Pune,Basic,2024-10-24,6,20108.59
C13257,Customer_3258,Pune,Standard,2024-08-22,11,7795.94
C13258,Customer_3259,Kolkata,Premium,2024-08-15,11,11206.7
C13259,Customer_3260,Bangalore,Standard,2026-03-18,7,5692.78
C13260,Customer_3261,Kolkata,Standard,2024-07-01,7,9872.45
C13261,Customer_3262,Pune,Standard,2025-11-19,9,8157.61
C13262,Customer_3263,Mumbai,Standard,2023-07-15,9,4189.94
C13263,Customer_3264,Hyderabad,Standard,2023-10-05,7,11292.9
C13264,Customer_3265, Hyderabad ,Basic,2025-04-22,5,10201.3
C13265,Customer_3266,Chennai,Standard,2023-05-02,10,25615.79
C13266,Customer_3267,Hyderabad,Premium,2024-07-21,5,9765.18
C13267,Customer_3268,Chennai,Basic,2023-09-17,6,18577.41
C13268,Customer_3269,Chennai,Standard,2023-09-29,7,11480.86
C13269,Customer_3270,Chennai,Standard,2024-05-26,4,2841.31
C13270,Customer_3271,Pune,Standard,2023-10-27,11,23045.42
C13271,Customer_3272,Pune,Standard,2024-10-21,3,20398.15
C13272,Customer_3273,Bangalore,Standard,2024-05-21,7,15976.74
C13273,Customer_3274,Delhi,Basic,2025-03-15,6,11721.52
C13274,Customer_3275,Chennai,Premium,2025-09-29,10,11320.01
C13275,Customer_3276,Chennai,Standard,2023-10-19,12,8332.68
C13276,Customer_3277,Delhi,Basic,2026-03-28,14,10707.62
C13277,Customer_3278,Kolkata,Basic,2026-07-19,6,6204.86
C13278,Customer_3279,Chennai,Standard,2024-07-04,5,10637.67
C13279,Customer_3280,Bangalore,Standard,2026-07-09,3,9563.51
C13280,Customer_3281,Hyderabad,Standard,2025-04-28,10,9225.86
C13281,Customer_3282,,Basic,2025-02-07,10,17898.86
C13282,Customer_3283,Mumbai,Basic,2025-07-14,8,3610.11
C13283,Customer_3284,Mumbai,Premium,2023-06-04,4,14971.32
C13284,Customer_3285,Hyderabad,Standard,2026-07-21,6,9065.03
C13285,Customer_3286,Hyderabad,Standard,2023-07-10,5,16795.29
C13286,Customer_3287,Pune,Basic,2025-04-05,13,7546.42
C13287,Customer_3288,Bangalore,Standard,2025-11-21,7,18758.15
C13288,Customer_3289,Delhi,Standard,2024-07-23,2,24604.84
C13289,Customer_3290,Mumbai,Basic,2025-01-25,10,16742.96
C13290,Customer_3291,Pune,Premium,2025-07-20,3,17865.46
C13291,Customer_3292,Pune,Standard,2025-09-26,3,19732.81
C13292,Customer_3293,Delhi,Standard,2024-11-01,8,14049.16
C13293,Customer_3294,Pune,Standard,2026-04-06,15,13271.01
C13294,Customer_3295,Bangalore,Premium,2023-01-06,9,9095.52
C13295,Customer_3296,Hyderabad,Premium,2023-07-10,10,8676.68
C13296,Customer_3297,Chennai,Standard,2025-07-27,9,4668.13
C13297,Customer_3298,Delhi,Basic,2026-07-24,9,4255.61
C13298,Customer_3299,Hyderabad,Standard,2025-01-03,9,14961.97
C13299,Customer_3300,Hyderabad,Standard,2023-05-10,12,14737.19
C13300,Customer_3301,Kolkata,Standard,2025-12-30,7,12581.54
C13301,Customer_3302,Delhi,Basic,2025-03-25,9,14659.97
C13302,Customer_3303,,Basic,2024-03-22,10,16733.16
C13303,Customer_3304, ,Standard,2025-05-29,7,12669.8
C13304,Customer_3305,Delhi,Standard,2024-03-09,6,7485.41
C13305,Customer_3306,Pune,Premium,2025-10-10,7,7805.75
C13306,Customer_3307,Hyderabad,Premium,2024-07-03,8,6645.24
C13307,Customer_3308,Chennai,Standard,2024-10-23,9,9392.6
C13308,Customer_3309,Pune,Basic,2024-08-03,9,15209.14
C13309,Customer_3310,Bangalore,Basic,2024-11-22,6,25942.54
C13310,Customer_3311,Pune,Standard,2026-01-25,11,5233.43
C13311,Customer_3312,Kolkata, ,2026-03-29,4,3124.51
C13312,Customer_3313,Hyderabad,Basic,2023-09-25,4,9123.91
C13313,Customer_3314,Pune,Standard,2026-03-05,7,14531.55
C13314,Customer_3315,Mumbai,Standard,2025-09-20,7,13775.21
C13315,Customer_3316,Mumbai,Basic,2024-12-04,4,7867.78
C13316,Customer_3317,Kolkata,Standard,2023-04-10,6,5049.72
C13317,Customer_3318,Bangalore,Basic,2023-04-05,13,7085.32
C13318,Customer_3319,Hyderabad,Basic,2023-07-23,11,9209.97
C13319,Customer_3320,Delhi,Standard,2026-07-06,10,24039.25
C13320,Customer_3321,Kolkata,Basic,2025-07-30,7,16137.54
C13321,Customer_3322,Bangalore,Basic,2023-02-03,3,6938.91
C13322,Customer_3323,Delhi,Standard,2023-09-12,7,6358.95
C13323,Customer_3324,Mumbai,Standard,2023-11-20,10,10131.7
C13324,Customer_3325,Mumbai,Premium,2025-06-22,11,20215.82
C13325,Customer_3326,Delhi,Standard,2025-07-23,12,10991.92
C13326,Customer_3327, Kolkata ,Standard,2023-01-02,12,9832.33
C13327,Customer_3328,Mumbai,Premium,2025-05-26,7,8729.29
C13328,Customer_3329,Hyderabad,Premium,2024-02-19,7,11502.87
C13329,Customer_3330,Chennai,Premium,2023-09-28,12,8851.38
C13330,Customer_3331,Pune,Basic,2026-08-24,11,4457.37
C13331,Customer_3332, , ,2024-09-10,8,20628.38
C13332,Customer_3333,DELHI, ,2023-11-22,8,4484.14
C13333,Customer_3334,Mumbai,Standard,2024-07-15,8,11744.73
C13334,Customer_3335,Kolkata,Basic,2023-07-11,5,7968.55
C13335,Customer_3336,Hyderabad,Basic,2025-01-08,4,12838.25
C13336,Customer_3337,Kolkata,Standard,2024-05-27,8,25326.34
C13337,Customer_3338,Bangalore,Standard,2023-06-18,5,9078.57
C13338,Customer_3339,Bangalore,Premium,2025-01-31,8,10918.04
C13339,Customer_3340,chennai,Basic,2026-08-21,4,12384.68
C13340,Customer_3341,Mumbai,STANDARD,2023-12-05,9,17698.02
C13341,Customer_3342,Mumbai,Standard,2023-04-17,6,17251.28
C13342,Customer_3343,Mumbai,Standard,2025-03-22,7,11981.35
C13343,Customer_3344,Chennai,Standard,2026-07-05,4,27816.36
C13344,Customer_3345,Bangalore,Standard,2024-09-17,10,6269.26
C13345,Customer_3346,,Standard,2024-04-24,11,12268.7
C13346,Customer_3347,Chennai,Premium,2025-05-29,10,7061.94
C13347,Customer_3348,Chennai,Basic,2023-07-06,11,7746.97
C13348,Customer_3349,Kolkata,Standard,2023-07-14,4,8544.56
C13349,Customer_3350,Mumbai,,2023-01-03,7,17736.74
C13350,Customer_3351,Hyderabad,Standard,2024-03-13,9,19873.82
C13351,Customer_3352,Kolkata,Standard,2025-09-03,6,3889.38
C13352,Customer_3353,Bangalore,Standard,2023-06-09,8,22815.43
C13353,Customer_3354,Delhi,Standard,2023-09-29,9,21244.76
C13354,Customer_3355,DELHI,Basic,2026-04-30,11,12098.45
C13355,Customer_3356,Pune,Basic,2024-04-08,9,7825.24
C13356,Customer_3357,Pune,Basic,2025-11-29,2,14190.23
C13357,Customer_3358,Chennai,Premium,2025-06-30,12,21019.77
C13358,Customer_3359,Delhi,Standard,2023-01-20,6,16585.9
C13359,Customer_3360,Hyderabad,Basic,2023-01-17,12,7889.13
C13360,Customer_3361, ,Standard,2024-12-04,6,26499.75
C13361,Customer_3362,Bangalore,Premium,2023-09-04,9,26084.11
C13362,Customer_3363,Pune,Standard,2025-05-14,11,8126.84
C13363,Customer_3364,Hyderabad,Premium,2023-09-28,12,12007.34
C13364,Customer_3365,,Standard,2025-09-05,5,12342.35
C13365,Customer_3366,Bangalore,Basic,2023-05-26,13,10959.19
C13366,Customer_3367,Mumbai,Standard,2024-04-13,10,5358.74
C13367,Customer_3368,Chennai,Standard,2025-02-23,4,22088.93
C13368,Customer_3369,Delhi,Basic,2023-07-02,5,21126.82
C13369,Customer_3370,Mumbai,Basic,2023-07-29,4,16152.19
C13370,Customer_3371,Hyderabad,Standard,2023-07-31,14,7413.67
C13371,Customer_3372,Chennai,Standard,2024-10-03,4,5912.73
C13372,Customer_3373,Hyderabad,Basic,2025-01-22,5,5832.27
C13373,Customer_3374,Chennai,Basic,2024-09-04,6,12633.95
C13374,Customer_3375,Pune,STANDARD,2023-10-08,10,11868.03
C13375,Customer_3376,Hyderabad,Basic,2025-02-22,7,32165.91
C13376,Customer_3377,Mumbai,Standard,2023-09-30,8,11496.08
C13377,Customer_3378,Chennai,Standard,2026-08-06,10,13984.9
C13378,Customer_3379,Chennai,Standard,2023-10-20,8,16781.69
C13379,Customer_3380,Bangalore,Standard,2023-05-21,14,13214.3
C13380,Customer_3381,Bangalore,Basic,2025-12-22,5,23773.09
C13381,Customer_3382,Kolkata,Standard,2026-02-27,9,8750.31
C13382,Customer_3383,Hyderabad,Premium,2023-01-18,11,37868.22
C13383,Customer_3384,Bangalore,Standard,2026-06-03,11,7742.74
C13384,Customer_3385,Kolkata,Standard,2026-08-24,5,16072.36
C13385,Customer_3386,Pune,Standard,2023-12-03,7,11760.71
C13386,Customer_3387,Pune,Standard,2025-06-20,6,22496.94
C13387,Customer_3388,Bangalore,Standard,2024-12-20,5,12386.01
C13388,Customer_3389,Hyderabad,Basic,2024-03-12,10,14998.6
C13389,Customer_3390,Chennai,Premium,2026-07-10,3,7341.61
C13390,Customer_3391, , ,2023-11-07,5,14337.2
C13391,Customer_3392,Hyderabad,Basic,2025-04-23,11,27378.29
C13392,Customer_3393,Mumbai,Standard,2026-06-15,9,9584.37
C13393,Customer_3394,Pune,Standard,2025-06-25,9,8913.01
C13394,Customer_3395,Bangalore,Basic,2024-03-20,12,11929.6
C13395,Customer_3396,Bangalore,Standard,2023-06-27,8,4348.67
C13396,Customer_3397,Chennai,Premium,2023-07-25,6,10772.53
C13397,Customer_3398,Mumbai,Standard,2023-10-14,10,8146.58
C13398,Customer_3399,chennai,Premium,2023-09-10,5,13201.42
C13399,Customer_3400,Mumbai,Basic,2026-04-22,6,12474.74
C13400,Customer_3401,Delhi,Standard,2025-02-25,7,10636.48
C13401,Customer_3402,Pune,Basic,2024-12-20,9,18872.67
C13402,Customer_3403,Bangalore,Basic,2025-05-29,5,4853.28
C13403,Customer_3404,Bangalore,,2024-10-06,8,6659.61
C13404,Customer_3405,Delhi,Standard,2023-10-14,7,10405.83
C13405,Customer_3406,Kolkata,Premium,2024-05-22,14,11770.43
C13406,Customer_3407,Pune,Standard,2024-07-21,5,5084.53
C13407,Customer_3408,Chennai,Premium,2026-08-13,7,26107.69
C13408,Customer_3409,,Basic,2023-06-22,12,8865.28
C13409,Customer_3410,Chennai,Basic,2024-05-23,9,7175.48
C13410,Customer_3411,Hyderabad,Standard,2026-02-07,8,19815.26
C13411,Customer_3412,Bangalore,Standard,2026-05-15,7,13112.81
C13412,Customer_3413,Chennai,Basic,2026-05-13,8,2690.72
C13413,Customer_3414,Mumbai,Standard,2026-05-29,7,15436.31
C13414,Customer_3415,Chennai,Basic,2024-08-06,6,19352.4
C13415,Customer_3416,Hyderabad,Standard,2023-02-24,7,10945.39
C13416,Customer_3417,Pune,Standard,2024-09-09,8,22527.96
C13417,Customer_3418,Bangalore,Basic,2024-02-25,5,16363.45
C13418,Customer_3419,Delhi,Standard,2025-11-26,10,27495.0
C13419,Customer_3420,HYDERABAD,Basic,2026-05-27,5,12859.55
C13420,Customer_3421,Bangalore,Basic,2025-11-09,7,8116.06
C13421,Customer_3422,Chennai,Premium,2024-01-22,11,5360.36
C13422,Customer_3423,Pune,Premium,2025-03-13,4,11367.5
C13423,Customer_3424,Kolkata,Basic,2024-08-28,11,21625.29
C13424,Customer_3425,PUNE,Basic,2026-08-16,10,14531.36
C13425,Customer_3426,Kolkata,Premium,2023-04-22,13,14162.91
C13426,Customer_3427,Mumbai,Basic,2024-05-05,6,9897.41
C13427,Customer_3428,Pune,Standard,2025-10-10,5,8136.11
C13428,Customer_3429,Bangalore,Standard,2025-03-01,9,7653.97
C13429,Customer_3430,Kolkata,Basic,2023-08-19,6,7163.39
C13430,Customer_3431,Delhi,Premium,2024-05-08,10,12408.35
C13431,Customer_3432,Bangalore,Basic,2025-10-20,12,13255.76
C13432,Customer_3433,Delhi,Standard,2026-07-30,9,14517.87
C13433,Customer_3434,Pune,Standard,2026-05-01,12,11007.08
C13434,Customer_3435,Delhi,Standard,2023-05-26,4,18063.24
C13435,Customer_3436,Kolkata, Standard ,2025-12-17,9,15109.22
C13436,Customer_3437,Bangalore,Standard,2023-01-25,5,21979.62
C13437,Customer_3438,Chennai,Premium,2025-01-09,15,15055.37
C13438,Customer_3439,Hyderabad,Standard,2024-10-10,4,6913.81
C13439,Customer_3440,Kolkata,Standard,2023-09-28,7,19018.02
C13440,Customer_3441,,Premium,2025-03-03,11,4978.33
C13441,Customer_3442,CHENNAI,Basic,2026-03-10,5,6309.94
C13442,Customer_3443,Bangalore,Standard,2025-05-11,7,9546.96
C13443,Customer_3444,Bangalore,Standard,2025-01-18,8,16740.34
C13444,Customer_3445,Pune,Standard,2026-01-23,13,13131.88
C13445,Customer_3446,Delhi,Standard,2023-12-20,8,7324.53
C13446,Customer_3447,Pune,Premium,2025-08-22,11,15019.49
C13447,Customer_3448,Chennai,Standard,2023-05-30,7,3549.08
C13448,Customer_3449,Pune,Standard,2023-02-04,3,24480.51
C13449,Customer_3450,Chennai,Basic,2026-04-17,3,4149.08
C13450,Customer_3451,Bangalore,Basic,2023-05-19,6,11032.28
C13451,Customer_3452,Delhi,Standard,2023-01-29,4,18455.9
C13452,Customer_3453,Pune,,2024-06-20,6,10046.63
C13453,Customer_3454,Kolkata,Standard,2024-03-17,6,14509.55
C13454,Customer_3455,Mumbai,Premium,2023-03-23,8,11688.56
C13455,Customer_3456,Hyderabad,Premium,2023-05-04,7,15292.27
C13456,Customer_3457,,Standard,2025-03-26,5,9940.57
C13457,Customer_3458,Bangalore,Standard,2025-11-03,6,5927.09
C13458,Customer_3459,Hyderabad,Standard,2024-08-09,5,14910.76
C13459,Customer_3460,Mumbai,Premium,2026-07-11,7,5199.8
C13460,Customer_3461,mumbai,Premium,2025-10-23,13,12681.49
C13461,Customer_3462,Delhi,Premium,2025-04-30,9,11238.21
C13462,Customer_3463,Hyderabad,Premium,2025-05-17,7,6536.69
C13463,Customer_3464,Delhi,Standard,2025-04-03,5,7883.85
C13464,Customer_3465,Kolkata,Standard,2023-06-18,8,11819.18
C13465,Customer_3466,Chennai,Premium,2026-08-04,8,13274.76
C13466,Customer_3467,Chennai,Standard,2026-01-03,7,12856.64
C13467,Customer_3468,Chennai,Standard,2026-01-06,10,10914.03
C13468,Customer_3469,Hyderabad,Premium,2026-06-15,10,24640.17
C13469,Customer_3470,Chennai,Premium,2023-11-09,5,19943.03
C13470,Customer_3471,,Standard,2024-07-22,11,4808.57
C13471,Customer_3472,Delhi,Standard,2023-06-21,9,6640.54
C13472,Customer_3473,Hyderabad,Standard,2024-09-26,6,3803.31
C13473,Customer_3474,Delhi,Premium,2023-06-11,14,20309.42
C13474,Customer_3475,Hyderabad,Basic,2025-11-13,7,14657.73
C13475,Customer_3476,delhi,Standard,2024-02-21,6,14630.59
C13476,Customer_3477,Mumbai,Standard,2023-11-15,12,18936.77
C13477,Customer_3478,Delhi,Basic,2026-01-03,8,10307.69
C13478,Customer_3479,Chennai,Basic,2024-10-31,9,6851.4
C13479,Customer_3480,Mumbai,Standard,2025-03-11,9,12506.85
C13480,Customer_3481,,Standard,2026-04-16,8,15828.08
C13481,Customer_3482,Hyderabad,Standard,2026-07-23,8,20311.11
C13482,Customer_3483,Hyderabad,Premium,2026-08-23,8,16169.78
C13483,Customer_3484,Hyderabad,Standard,2026-08-10,5,16573.75
C13484,Customer_3485,Bangalore,Premium,2023-05-16,10,6027.82
C13485,Customer_3486,Kolkata,,2024-09-27,5,18040.38
C13486,Customer_3487,Hyderabad,Basic,2025-06-14,6,9286.92
C13487,Customer_3488,Mumbai,Basic,2024-05-03,7,9837.56
C13488,Customer_3489,Hyderabad,Standard,2023-04-29,9,19854.77
C13489,Customer_3490,bangalore,Standard,2024-05-15,15,7656.62
C13490,Customer_3491,Chennai,Standard,2023-06-26,7,5127.15
C13491,Customer_3492,Mumbai,Basic,2025-06-08,4,12254.27
C13492,Customer_3493,Bangalore,Standard,2023-08-26,9,16143.25
C13493,Customer_3494,Chennai, Premium ,2025-07-17,7,6817.96
C13494,Customer_3495,Pune,Premium,2026-06-07,7,12400.51
C13495,Customer_3496,Pune,Standard,2026-05-31,9,9233.44
C13496,Customer_3497,Mumbai,Standard,2023-04-23,5,18236.15
C13497,Customer_3498,Delhi,Basic,2024-09-25,6,19112.44
C13498,Customer_3499,Kolkata,Standard,2023-12-26,11,6362.0
C13499,Customer_3500,Kolkata,Standard,2023-09-02,8,8507.11
C13500,Customer_3501,BANGALORE,Standard,2023-01-26,5,11682.26
C13501,Customer_3502,Chennai,Premium,2023-10-09,12,18807.72
C13502,Customer_3503,Kolkata,Basic,2023-01-24,7,9900.71
C13503,Customer_3504,Chennai,Basic,2023-12-02,11,6069.8
C13504,Customer_3505,Chennai,Basic,2025-10-13,10,7045.98
C13505,Customer_3506,Bangalore,Basic,2024-12-11,4,8124.55
C13506,Customer_3507,Bangalore,Premium,2025-12-07,5,22425.61
C13507,Customer_3508, ,Premium,2025-11-25,4,11980.05
C13508,Customer_3509,Kolkata,Standard,2024-06-14,9,10473.51
C13509,Customer_3510,Pune,Basic,2023-12-08,12,14716.4
C13510,Customer_3511,Bangalore,Premium,2025-01-31,9,17622.56
C13511,Customer_3512,Kolkata,Premium,2023-09-17,14,12815.75
C13512,Customer_3513,Bangalore,Basic,2024-07-04,8,16635.67
C13513,Customer_3514,Hyderabad,Premium,2023-08-30,9,11964.24
C13514,Customer_3515,Chennai,Standard,2023-03-02,4,9534.26
C13515,Customer_3516,Bangalore,Standard,2024-11-17,10,7455.11
C13516,Customer_3517,Mumbai,Standard,2025-05-29,9,13693.59
C13517,Customer_3518,Chennai,Premium,2024-07-11,10,21062.22
C13518,Customer_3519,Chennai,Basic,2025-12-08,11,10074.71
