order_id,order_date,customer_id,customer_name,customer_segment,customer_region,product_id,quantity,order_value,payment_status,order_status,delivery_status,carrier,delivery_cost,expected_date,actual_date,delivery_delay_days,ticket_category,priority,sentiment,stock_available,reorder_level,daily_demand,supplier
O108318,2026-07-07,C11244,Customer_1245,Standard,Kolkata,P1439,5,4841.88,Paid,Cancelled,Lost,BlueDart,914.79,2026-01-09,2026-01-10,1,NULL,NULL,NULL,0,95,66.60,Supplier_B
O108319,2026-06-30,C11327,Customer_1328,Basic,Delhi,P1122,1,17926.08,Paid,Completed,Delivered,EcomExpress,1202.74,2026-07-01,2026-07-07,6,NULL,NULL,NULL,788,162,91.76,Supplier_B
O108320,2026-08-27,C13420,Customer_3421,Basic,Bangalore,P1416,3,14174.50,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,423,123,97.22,Supplier_B
O108321,2026-09-14,C13031,Customer_3032,Standard,Delhi,P1495,1,14588.07,Paid,Processing,In Transit,EcomExpress,977.72,2026-07-29,2026-08-01,3,NULL,NULL,NULL,625,211,14.59,Supplier_D
O108322,2026-01-17,C13233,Customer_3234,STANDARD,Mumbai,P1022,1,665.81,Paid,Processing,Delayed,FedEx,983.08,2026-01-16,2026-01-18,2,Account,HIGH,Positive,606,143,134.87,Supplier_A
O108323,2026-01-08,C13655,Customer_3656,Premium,Pune,P1461,1,11218.73,Paid,Completed,Delivered,FedEx,845.13,2026-05-27,2026-05-25,-2,NULL,NULL,NULL,929,186,23.31,Supplier_A
O108324,2026-03-28,C12059,Customer_2060,Premium,Kolkata,P1378,6,19724.95,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,High,Neutral,514,248,71.66,Supplier_D
O108325,2026-05-12,C13344,Customer_3345,Standard,Bangalore,P1097,5,16689.89,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,424,92,73.31,Supplier_C
O108326,2026-05-31,C12783,Customer_2784,Premium,Mumbai,P1188,7,14438.97,Paid,Returned,Delivered,FedEx,1271.45,2026-06-21,2026-06-22,1,NULL,NULL,NULL,490,195,64.66,Supplier_A
O108327,2026-04-10,C11860,Customer_1861,Standard,,P1131,5,17505.97,Paid,Processing,In Transit,Delhivery,544.08,2026-01-21,2026-01-25,4,NULL,NULL,NULL,890,51,149.89,Supplier_A
O108328,2026-03-11,C10776,Customer_777,Standard,Pune,P1448,4,21319.30,Paid,Completed,Delivered,DHL,524.93,2026-05-18,2026-05-18,0,NULL,NULL,NULL,316,223,62.48,Supplier_D
O108329,2026-04-20,C11722,Customer_1723,Standard,Kolkata,P1129,4,21283.42,Paid,Cancelled,Delivered,BlueDart,420.67,2026-01-25,2026-01-24,-1,NULL,NULL,NULL,214,246,70.82,Supplier_A
O108330,2026-07-22,C10826,Customer_827,Basic,HYDERABAD,P1348,6,11563.79,Paid,Returned,Delayed,EcomExpress,336.77,2026-02-22,2026-02-23,1,Product,Medium,Neutral,546,101,6.84,Supplier_B
O108331,2026-04-06,C11149,Customer_1150,Premium,Chennai,P1185,7,7902.54,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,359,180,39.92,Supplier_B
O108332,2026-03-25,C11134,Customer_1135,Standard,,P1328,6,9349.54,Paid,Completed,Delayed,Delhivery,386.38,2026-02-11,2026-02-09,-2,NULL,NULL,NULL,145,74,27.23,Supplier_A
O108333,2026-03-04,C13046,Customer_3047,Basic,Kolkata,P1027,4,13178.05,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,224,110,114.95,Supplier_C
O108334,2026-07-20,C12032,Customer_2033,Standard,Hyderabad,P1160,1,2507.36,Pending,Completed,Delayed,DHL,133.43,2026-09-04,2026-09-10,6,NULL,NULL,NULL,889,271,11.75,Supplier_C
O108335,2026-01-20,C13175,Customer_3176,Standard,Pune,P1278,4,14897.50,Paid,Completed,Delivered,FedEx,894.01,2026-08-08,2026-08-13,5,NULL,NULL,NULL,938,180,54.49,Supplier_C
O108336,2026-07-16,C13512,Customer_3513,Basic,Bangalore,P1083,7,11495.47,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,PRODUCT,Medium,Positive,509,204,33.27,Supplier_D
O108337,2026-07-15,C12448,Customer_2449,Premium,Mumbai,P1374,4,19045.63,Paid,Completed,In Transit,EcomExpress,1143.94,2026-07-15,2026-07-19,4,Account,Medium,Positive,164,291,94.11,Supplier_C
O108338,2026-06-30,C11630,Customer_1631,Standard,Chennai,P1286,2,7066.36,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,411,57,111.44,Supplier_A
O108339,2026-08-22,C13429,Customer_3430,Basic,Kolkata,P1047,6,1937.76,Paid,Processing,Delivered,BlueDart,896.01,2026-03-30,2026-04-01,2,Account,Medium,Neutral,124,78,23.62,Supplier_D
O108340,2026-05-13,C12271,Customer_2272,Basic,Pune,P1045,6,22395.88,Failed,Completed,Delayed,FedEx,420.45,2026-03-17,2026-03-15,-2,Account,Medium,Neutral,736,149,13.71,Supplier_A
O108341,2026-07-23,C13430,Customer_3431,Premium,Delhi,P1382,5,1981.50,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,Medium,Neutral,710,187,125.80,Supplier_D
O108342,2026-08-30,C11062,Customer_1063,Standard,Hyderabad,P1044,4,23203.83,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,363,111,36.21,Supplier_A
O108343,2026-01-11,C12264,Customer_2265,Basic,Mumbai,P1217,5,12588.10,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,538,183,27.25,Supplier_A
O108344,2026-07-19,C10847,Customer_848,Standard,Bangalore,P1094,3,1690.21,Failed,Returned,Delivered,EcomExpress,186.21,2026-02-03,2026-02-04,1,NULL,NULL,NULL,893,108,121.56,Supplier_A
O108345,2026-08-15,C12795,Customer_2796,Premium,Mumbai,P1415,6,3408.34,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316,282,23.10,Supplier_B
O108346,2026-07-02,C12349,Customer_2350,Standard,Hyderabad,P1306,2,13463.95,Paid,Processing,Delivered,EcomExpress,423.66,2026-05-04,2026-05-10,6,NULL,NULL,NULL,733,130,99.37,Supplier_C
O108347,2026-02-03,C12225,Customer_2226,Premium,Pune,P1302,3,689.94,Paid,Completed,Delivered,DHL,856.57,2026-03-11,2026-03-11,0,NULL,NULL,NULL,332,72,74.64,Supplier_C
O108349,2026-03-02,C11502,Customer_1503,Standard,Kolkata,P1177,5,19967.75,Pending,Processing,In Transit,DHL,187.54,2026-02-14,2026-02-16,2,NULL,NULL,NULL,938,126,52.32,
O108350,2026-05-06,C10768,Customer_769,Premium,Pune,P1034,5,12762.43,Paid,Completed,Delivered,BlueDart,231.11,2026-04-18,2026-04-19,1,Payment,Low,Neutral,145,189,138.85,Supplier_D
O108351,2026-07-06,C13228,Customer_3229,Basic,Mumbai,P1398,3,23178.26,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,288,70.28,Supplier_D
O108352,2026-03-14,C11538,Customer_1539,Premium,Mumbai,P1462,4,6715.82,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,DELIVERY,Medium,Neutral,822,292,54.71,Supplier_C
O108353,2026-02-15,C13958,Customer_3959,Basic,Delhi,P1420,2,21379.23,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,947,209,88.75,Supplier_A
O108354,2026-06-14,C11925,Customer_1926,Standard,Delhi,P1492,5,20186.60,Paid,Completed,In Transit,BlueDart,425.25,2026-03-21,2026-03-22,1,Delivery,Low,Negative,472,147,40.58,Supplier_C
O108355,2026-01-29,C11961,Customer_1962,Basic,Bangalore,P1055,1,14670.94,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,196,50,46.87,Supplier_C
O108356,2026-03-01,C12713,Customer_2714,Basic,Pune,P1058,2,8175.40,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,High,Negative,299,59,25.15,Supplier_A
O108357,2026-07-28,C12669,Customer_2670,Standard,hyderabad,P1408,3,14090.79,Paid,Processing,In Transit,FedEx,967.08,2026-01-26,2026-01-28,2,NULL,NULL,NULL,652,160,80.49,Supplier_D
O108358,2026-06-02,C10722,Customer_723,Standard,Pune,P1019,5,23943.31,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,High,Positive,582,273,113.90,Supplier_D
O108359,2026-03-16,C11090,Customer_1091,Standard,Pune,P1175,5,2388.98,Paid,Returned,Delivered,FedEx,249.40,2026-05-12,2026-05-12,0,Account,Medium,Neutral,464,112,36.74,Supplier_D
O108360,2026-07-18,C10926,Customer_927,Standard,Hyderabad,P1085,6,5264.89,Failed,Completed,Delivered,DHL,80.83,2026-01-14,2026-01-12,-2,NULL,NULL,NULL,717,244,49.66,Supplier_C
O108361,2026-02-07,C10213,Customer_214,Standard,Pune,P1147,3,16204.14,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,60,95.58,Supplier_B
O108362,2026-01-03,C10089,Customer_90,Basic,Pune,P1398,1,17057.12,Paid,Completed,Delivered,,722.91,2026-07-16,2026-07-17,1,NULL,NULL,NULL,506,288,70.28,Supplier_D
O108363,2026-09-03,C12582,Customer_2583,Basic,Kolkata,P1061,6,4362.43,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Product,Low,Negative,77,247,93.66,Supplier_B
O108364,2026-01-05,C11995,Customer_1996,Premium,Bangalore,P1093,1,20215.44,Paid,Completed,Delivered,BlueDart,444.29,2026-04-22,2026-04-24,2,PRODUCT,Medium,Positive,696,289,129.40,Supplier_B
O108365,2026-04-22,C13581,Customer_3582,BASIC,Mumbai,P1013,5,23233.53,Paid,Processing,Delayed,EcomExpress,266.93,2026-08-26,2026-08-31,5,Refund,Medium,Neutral,86,95,79.01,Supplier_B
O108366,2026-04-12,C11204,Customer_1205,Standard,Hyderabad,P1104,4,2267.67,Pending,Processing,Delivered,Delhivery,233.06,2026-08-12,2026-08-10,-2,NULL,NULL,NULL,837,213,85.29,Supplier_D
O108367,2026-07-06,C13152,Customer_3153,Premium,Kolkata,P1404,1,24363.97,Paid,Completed,Delivered,FedEx,71.12,2026-08-25,2026-08-30,5,NULL,NULL,NULL,891,90,5.96,Supplier_A
O108368,2026-01-24,C10412,Customer_413,Basic,Chennai,P1177,1,7245.94,Paid,Processing,Delivered,DHL,1390.49,2026-05-09,2026-05-08,-1,NULL,NULL,NULL,938,126,52.32,
O108369,2026-05-13,C13268,Customer_3269,Standard,Chennai,P1208,7,7928.83,Refunded,Completed,Delivered,FedEx,908.08,2026-07-04,2026-07-05,1,Product,Low,Positive,992,294,62.25,Supplier_B
O108370,2026-03-22,C13687,Customer_3688,Premium,Pune,P1068,4,1409.02,Paid,Completed,Delivered,Delhivery,169.71,2026-02-28,2026-02-26,-2,NULL,NULL,NULL,80,173,46.79,Supplier_D
O108371,2026-05-25,C12511,Customer_2512,Basic,Mumbai,P1398,7,12585.95,Paid,Completed,Delivered,BlueDart,438.97,2026-08-14,2026-08-15,1,NULL,NULL,NULL,506,288,70.28,Supplier_D
O108372,2026-04-19,C12946,Customer_2947,Standard,Chennai,P1062,6,23882.53,Paid,Processing,Delivered,BlueDart,355.38,2026-07-08,2026-07-11,3,Product,Medium,Neutral,384,75,49.36,Supplier_D
O108373,2026-02-27,C13954,Customer_3955,Standard,Kolkata,P1170,1,4276.32,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,Medium,Negative,831,204,23.13,Supplier_B
O108374,2026-04-24,C11513,Customer_1514,Standard,Mumbai,P1282,4,14548.49,Paid,Completed,Delayed,DHL,1246.89,2026-05-25,2026-05-26,1,NULL,NULL,NULL,315,208,15.24,Supplier_B
O108375,2026-03-12,C10117,Customer_118,Premium,,P1381,7,7078.96,Paid,Completed,Delivered,DHL,162.32,2026-04-04,2026-04-07,3,NULL,NULL,NULL,21,282,76.65,Supplier_B
O108376,2026-05-28,C12732,Customer_2733,Standard,Pune,P1316,3,760.41,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,75,60.60,Supplier_C
O108377,2026-05-30,C10053,Customer_54,Basic,Hyderabad,P1309,6,24682.48,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,609,95,116.65,Supplier_B
O108378,2026-09-15,C12275,Customer_2276,Standard,Bangalore,P1186,2,17989.56,Paid,Completed,Delivered,FedEx,301.85,2026-01-16,2026-01-20,4,NULL,NULL,NULL,506,51,12.54,Supplier_D
O108379,2026-02-03,C12391,Customer_2392,Standard,Bangalore,P1235,2,18465.94,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,775,156,137.15,Supplier_D
O108380,2026-04-23,C12339,Customer_2340,Standard,Chennai,P1166,3,16675.08,Paid,Completed,Delivered,DHL,146.35,2026-08-23,2026-08-28,5,NULL,NULL,NULL,180,267,4.30,Supplier_C
O108381,2026-01-13,C10664,Customer_665,Standard,Bangalore,P1211,1,3850.34,Paid,Completed,Delivered,BlueDart,809.78,2026-08-24,2026-08-26,2,NULL,NULL,NULL,330,245,11.73,Supplier_C
O108382,2026-01-06,C10306,Customer_307,Basic,Pune,P1116,2,5405.35,Paid,Completed,Delayed,FedEx,973.85,2026-03-13,2026-03-13,0,NULL,NULL,NULL,302,64,4.07,Supplier_A
O108383,2026-06-04,C13633,Customer_3634,Standard,Hyderabad,P1232,3,9825.99,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,819,75,120.37,Supplier_B
O108384,2026-02-24,C12168,Customer_2169,Basic,Kolkata,P1162,2,24888.04,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,Medium,Neutral,0,128,9.73,Supplier_A
O108385,2026-08-06,C11293,Customer_1294,Premium,Chennai,P1080,1,16912.58,Paid,Completed,Delivered,Delhivery,680.11,2026-03-01,2026-03-06,5,Refund,Medium,Neutral,334,61,134.44,Supplier_B
O108386,2026-02-08,C13089,Customer_3090,Standard,Hyderabad,P1264,6,11226.79,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Refund,High,Neutral,703,155,46.63,Supplier_B
O108387,2026-01-08,C13689,Customer_3690,Standard,Chennai,P1362,0,12272.75,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,669,150,148.23,Supplier_A
O108388,2026-06-11,C11618,Customer_1619,Standard,Kolkata,P1365,7,23078.48,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,64,140.57,Supplier_D
O108389,2026-04-28,C10393,Customer_394,Basic,Mumbai,P1122,3,5151.95,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,High,Positive,788,162,91.76,Supplier_B
O108390,2026-01-24,C12772,Customer_2773,Premium,Kolkata,P1059,6,8225.58,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,180,15.03,Supplier_A
O108391,2026-03-17,C13633,Customer_3634,Standard,Hyderabad,P1061,2,9460.59,Paid,Processing,Delivered,DHL,1070.19,2026-02-01,2026-01-30,-2,NULL,NULL,NULL,77,247,93.66,Supplier_B
O108392,2026-02-21,C13924,Customer_3925,Premium,Bangalore,P1254,1,22471.44,Paid,Completed,Delayed,FedEx,1280.14,2026-07-10,2026-07-14,4,Product,High,Positive,870,149,20.45,Supplier_B
O108393,2026-07-08,C13256,Customer_3257,Basic,Pune,P1105,6,19486.60,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,410,280,98.09,Supplier_B
O108394,2026-02-06,C11073,Customer_1074,Standard,Pune,P1323,2,14892.40,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,896,269,39.67,Supplier_C
O108395,2026-07-13,C11434,Customer_1435,Standard,Kolkata,P1143,1,8073.76,Paid,Processing,Delivered,Delhivery,768.34,2026-06-12,2026-06-14,2,NULL,NULL,NULL,883,299,27.65,Supplier_B
O108396,2026-09-01,C10547,Customer_548,Basic,Pune,P1399,1,5294.40,Refunded,Completed,Delivered,EcomExpress,287.89,2026-02-02,2026-02-03,1,ACCOUNT,High,Negative,990,154,5.71,Supplier_D
O108397,2026-07-06,C12853,Customer_2854,Standard,Mumbai,P1476,1,8469.66,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Low,Negative,123,136,129.59,Supplier_A
O108398,2026-07-18,C10677,Customer_678,Basic,,P1235,1,23257.48,Paid,Completed,Delivered,EcomExpress,1207.37,2026-09-12,2026-09-11,-1,Product,Medium,Negative,775,156,137.15,Supplier_D
O108399,2026-05-29,C11729,Customer_1730,Standard,Kolkata,P1351,3,22782.57,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,83,55.84,Supplier_A
O108400,2026-07-26,C12128,Customer_2129,Standard,kolkata,P1031,6,10722.29,Pending,Completed,Delayed,,1412.14,2026-04-16,2026-04-19,3,Product,Medium,Negative,33,252,26.73,Supplier_A
O108401,2026-05-06,C11531,Customer_1532,premium,Chennai,P1357,4,8340.64,Failed,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,product,Low,Neutral,125,69,11.57,Supplier_D
O108402,2026-04-29,C10599,Customer_600,Basic,Mumbai,P1486,3,22149.40,Refunded,Completed,Delayed,BlueDart,1005.14,2026-08-20,2026-08-21,1,NULL,NULL,NULL,178,57,133.46,Supplier_B
O108403,2026-06-18,C11160,Customer_1161,Standard,Hyderabad,P1246,2,11321.90,Paid,Processing,Delivered,BlueDart,239.68,2026-07-19,2026-07-17,-2,NULL,NULL,NULL,689,122,127.59,
O108404,2026-04-30,C12533,Customer_2534,Premium,mumbai,P1231,3,1255.88,Paid,Completed,Delivered,FedEx,1201.97,2026-08-24,2026-08-29,5,Refund,Low,Neutral,250,98,140.43,Supplier_D
O108405,2026-06-08,C12909,Customer_2910,Standard,Mumbai,P1037,3,8839.78,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,608,120,93.26,Supplier_C
O108406,2026-02-16,C12460,Customer_2461,Standard,Kolkata,P1166,2,15300.19,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,267,4.30,Supplier_C
O108407,2026-02-17,C13866,Customer_3867,Basic,Chennai,P1445,4,23631.38,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,262,65.48,Supplier_C
O108408,2026-01-02,C12456,Customer_2457,Basic,Bangalore,P1446,3,10787.43,Paid,Completed,Delivered,Delhivery,261.48,2026-03-20,2026-03-20,0,NULL,NULL,NULL,345,146,66.01,Supplier_B
O108409,2026-06-16,C10902,Customer_903,Basic,Mumbai,P1104,1,6231.09,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,837,213,85.29,Supplier_D
O108410,2026-01-09,C11965,Customer_1966,Basic,Delhi,P1015,3,9797.10,Paid,Completed,Delivered,BlueDart,367.38,2026-03-06,2026-03-05,-1,NULL,NULL,NULL,504,142,25.28,Supplier_B
O108411,2026-03-02,C13347,Customer_3348,Basic,Chennai,P1053,7,1709.35,Paid,Processing,Delivered,EcomExpress,1228.15,2026-05-15,2026-05-21,6,NULL,NULL,NULL,958,209,105.03,Supplier_D
O108412,2026-05-22,C11304,Customer_1305,Standard,Kolkata,P1253,2,22501.28,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,397,298,149.70,Supplier_C
O108413,2026-09-13,C12950,Customer_2951,Standard,Pune,P1236,7,1125.55,Pending,Completed,Delivered,FedEx,108.75,2026-06-06,2026-06-05,-1,NULL,NULL,NULL,395,291,94.27,Supplier_B
O108415,2026-05-13,C13738,Customer_3739,Basic,Delhi,P1017,7,15469.09,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Account,High,Neutral,873,120,93.45,Supplier_D
O108416,2026-03-21,C11605,Customer_1606,Standard,Hyderabad,P1259,3,4103.60,Paid,Completed,Delivered,,322.69,2026-09-15,2026-09-21,6,NULL,NULL,NULL,259,273,38.85,Supplier_D
O108417,2026-09-09,C11038,Customer_1039,Basic,Mumbai,P1036,3,7613.08,Paid,Returned,Delivered,Delhivery,145.71,2026-08-10,2026-08-10,0,NULL,NULL,NULL,481,133,32.88,Supplier_A
O108418,2026-08-06,C12033,Customer_2034,Standard,Mumbai,P1295,7,12427.31,Paid,Completed,Delivered,DHL,74.79,2026-08-14,2026-08-13,-1,Delivery,Low,Negative,928,219,140.77,Supplier_B
O108419,2026-03-04,C13977,Customer_3978,Premium,Hyderabad,P1062,2,19865.29,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,384,75,49.36,Supplier_D
O108420,2026-06-13,C13611,Customer_3612,Basic,Hyderabad,P1067,5,9871.51,Paid,Completed,Delivered,EcomExpress,601.84,2026-08-20,2026-08-23,3,NULL,NULL,NULL,397,167,129.96,Supplier_D
O108421,2026-08-30,C11136,Customer_1137,Basic,Mumbai,P1400,5,23940.55,Paid,Completed,Delivered,BlueDart,602.19,2026-03-17,2026-03-15,-2,Refund,Low,Negative,181,92,71.00,Supplier_D
O108422,2026-05-07,C10787,Customer_788,Premium,Chennai,P1464,6,11493.96,Paid,Completed,Delayed,FedEx,811.12,2026-04-14,2026-04-15,1,Account,Low,Neutral,134,247,59.25,Supplier_D
O108423,2026-06-22,C11909,Customer_1910,Basic,Hyderabad,P1481,7,23023.74,Paid,Processing,Delivered,DHL,168.65,2026-07-18,2026-07-24,6,NULL,NULL,NULL,101,171,132.78,Supplier_C
O108424,2026-06-14,C10663,Customer_664,Standard,Kolkata,P1375,3,11472.56,Paid,Completed,Delayed,Delhivery,164.56,2026-01-18,2026-01-17,-1,Account,Low,Positive,575,184,89.96,Supplier_D
O108425,2026-02-26,C13034,Customer_3035,Standard,Hyderabad,P1175,6,13048.89,Paid,Completed,Delayed,Delhivery,85.22,2026-05-11,2026-05-13,2,Product,Medium,Neutral,464,112,36.74,Supplier_D
O108426,2026-03-12,C10146,Customer_147,Premium,Pune,P1018,1,23964.50,Paid,Processing,Delivered,FedEx,619.98,2026-01-24,2026-01-28,4,NULL,NULL,NULL,11,146,70.02,Supplier_C
O108427,2026-02-09,C10899,Customer_900,Basic,Kolkata,P1085,3,16970.06,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Refund,High,Negative,717,244,49.66,Supplier_C
O108428,2026-08-18,C10072,Customer_73,Standard,Bangalore,P1422,6,3989.49,Pending,Completed,Delivered,FedEx,1001.54,2026-09-12,2026-09-16,4,NULL,NULL,NULL,211,152,53.39,Supplier_C
O108429,2026-09-10,C10907,Customer_908,Standard,Delhi,P1234,7,15084.27,Refunded,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132,244,89.25,Supplier_B
O108430,2026-06-18,C10209,Customer_210,Premium,Chennai,P1448,5,5862.97,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316,223,62.48,Supplier_D
O108431,2026-02-20,C12696,Customer_2697,Standard,Chennai,P1308,3,7948.79,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Low,Negative,386,157,100.01,Supplier_A
O108432,2026-03-10,C12282,Customer_2283,Premium,Kolkata,P1145,1,21002.31,Paid,Completed,Delivered,FedEx,223.12,2026-03-27,2026-03-29,2,NULL,NULL,NULL,187,211,2.06,Supplier_D
O108433,2026-04-30,C10856,Customer_857,Standard,Mumbai,P1294,4,17148.98,Paid,Completed,Delayed,Delhivery,680.46,2026-07-22,2026-07-22,0,Product,Medium,Positive,954,253,139.80,Supplier_D
O108434,2026-07-10,C10820,Customer_821,Standard,Pune,P1443,3,7385.91,Pending,Completed,Delivered,FedEx,137.92,2026-01-24,2026-01-25,1,Product,Medium,Positive,293,201,85.58,Supplier_B
O108435,2026-09-12,C11165,Customer_1166,Standard,Pune,P1091,2,415.81,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,136,45.91,Supplier_C
O108436,2026-02-20,C13195,Customer_3196,Standard,Bangalore,P1460,1,13420.18,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,732,100,24.75,Supplier_A
O108437,2026-06-24,C10602,Customer_603,Standard,Mumbai,P1418,3,6479.23,Paid,Completed,Delivered,DHL,537.80,2026-05-27,2026-06-01,5,Account,Medium,Negative,757,188,11.94,Supplier_B
O108438,2026-07-05,C10487,Customer_488,PREMIUM,Kolkata,P1328,5,999.31,Pending,Completed,Delivered,DHL,1088.70,2026-04-04,2026-04-07,3,Payment,Low,Neutral,145,74,27.23,Supplier_A
O108439,2026-05-13,C12033,Customer_2034,Standard,Mumbai,P1336,6,1863.05,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,759,106,130.37,Supplier_B
O108440,2026-03-21,C13462,Customer_3463,Premium,Hyderabad,P1417,3,16929.28,Paid,Cancelled,In Transit,BlueDart,513.76,2026-02-23,2026-02-22,-1,Delivery,Medium,Positive,957,113,130.59,Supplier_B
O108441,2026-07-12,C10897,Customer_898,Standard,Mumbai,P1270,6,10532.83,Paid,Completed,Delivered,EcomExpress,159.01,2026-04-01,2026-04-06,5,NULL,NULL,NULL,56,52,42.97,Supplier_D
O108442,2026-01-24,C10425,Customer_426,Basic,Bangalore,P1072,5,6783.20,Paid,Completed,Delayed,BlueDart,235.16,2026-01-08,2026-01-11,3,Account,High,Positive,978,174,92.14,Supplier_D
O108443,2026-08-25,C11968,Customer_1969,Standard,DELHI,P1358,7,22028.60,Pending,Returned,Delivered,,157.23,2026-08-14,2026-08-20,6,NULL,NULL,NULL,576,168,5.40,Supplier_D
O108444,2026-03-24,C12930,Customer_2931,Standard,Pune,P1274,2,20679.63,Pending,Completed,Delivered,Delhivery,451.24,2026-07-06,2026-07-08,2,NULL,NULL,NULL,492,55,89.14,Supplier_C
O108445,2026-04-27,C12475,Customer_2476,Standard,Pune,P1074,4,11814.88,Paid,Completed,Delivered,EcomExpress,703.69,2026-05-19,2026-05-23,4,Account,Low,Positive,853,55,117.45,Supplier_D
O108446,2026-07-16,C11674,Customer_1675,Basic,Kolkata,P1471,5,7107.01,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,147,44.33,Supplier_B
O108447,2026-01-10,C10161,Customer_162,Basic,Hyderabad,P1084,3,12827.25,Paid,Completed,Delivered,FedEx,1247.62,2026-06-10,2026-06-12,2,NULL,NULL,NULL,3,220,75.13,Supplier_B
O108448,2026-03-20,C11203,Customer_1204,Basic,Bangalore,P1190,2,18897.30,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142,286,120.08,Supplier_D
O108449,2026-06-01,C13679,Customer_3680,Standard,Bangalore,P1337,1,565.38,Failed,Completed,Delayed,FedEx,1040.54,2026-02-17,2026-02-19,2,NULL,NULL,NULL,220,100,103.57,Supplier_A
O108450,2026-05-30,C10892,Customer_893,Basic,Hyderabad,P1281,3,15430.38,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,769,95,100.43,Supplier_A
